"TimeGenerated","Computer","EventID","Account","LogonType","IpAddress","IpPort","TargetUserName","TargetDomainName","Status","SubStatus","FailureReason","ProcessName","ShareName","RelativeTargetName","AccessMask"
"2025-11-04T07:24:42.3137578Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T07:24:42.3137384Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T07:08:36.2650376Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T07:08:36.2650184Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:55:55.1802428Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:55:55.1802225Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:54:15.1354066Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:54:15.1353883Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:54:03.872943Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:54:03.8729239Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:54:01.7527644Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:54:01.7527447Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:51:56.3354248Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:51:56.3354025Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:51:12.5629885Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:51:12.5629678Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:50:43.963459Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:50:43.963439Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:49:01.7751652Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:49:01.7751452Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:46:00.8372687Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:46:00.8372459Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:45:33.4349393Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:45:33.4349201Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:45:26.8662885Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:45:26.8662255Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:43:52.4619514Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:43:52.4619301Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:38:57.3380553Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:38:57.3380352Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:27:45.8994827Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:27:45.8994624Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:10:00.8221781Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:10:00.8221236Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:10:00.5464154Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:10:00.54639Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:09:00.707207Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:09:00.707186Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T06:04:17.160138Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T06:04:17.1601173Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:55:54.9538897Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:55:54.9538707Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:54:15.1619244Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:54:15.1619056Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:54:01.6899652Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:54:01.6899447Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:49:29.3959803Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:49:29.3959557Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:43:00.8493836Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:43:00.849359Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:42:21.7601061Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:42:21.7600766Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:41:51.4960084Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:41:51.495986Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:40:17.6366018Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:40:17.6365804Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:37:08.8134995Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:37:08.8134791Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:36:40.3844362Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:36:40.3844173Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:35:12.4551305Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:35:12.4551101Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:31:49.3931915Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:31:49.3931716Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:18:03.7009152Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:18:03.700896Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T05:00:02.3853408Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T05:00:02.3853109Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:55:54.9855881Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:55:54.9855671Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:54:15.1750115Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:54:15.1749898Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:54:01.6431219Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:54:01.6431007Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:53:32.4385782Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:53:32.4385542Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:47:31.9327235Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:47:31.9327047Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:47:02.8745124Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:47:02.8744912Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:42:22.4423616Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:42:22.4423423Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:36:51.5897459Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:36:51.5897283Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:35:51.980198Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:35:51.9801786Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:33:31.5553668Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:33:31.5553411Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:32:56.0856888Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:32:56.085669Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:31:37.5878027Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:31:37.58778Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:28:23.4214377Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:28:23.4214171Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:27:44.367299Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:27:44.3672782Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:26:35.3824588Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:26:35.3824313Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:21:31.9842555Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:21:31.9842342Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:13:17.9483523Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:13:17.9483315Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:11:49.3865728Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:11:49.3865524Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T04:04:04.897496Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T04:04:04.8974467Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:57:36.9942909Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:57:36.9942693Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:54:47.5115054Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:54:47.5114876Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:54:17.2644179Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:54:17.264384Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:54:15.1926102Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:54:15.1925879Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:54:13.8011987Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:54:13.8011772Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:54:01.5852284Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:54:01.5852077Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:51:06.9753881Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:51:06.9753641Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:39:56.9874441Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:39:56.9874199Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:03.2850002Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:03.2849809Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:02.772856Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:02.7728237Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:02.5213165Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:02.5212891Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:01.9434299Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:01.9433988Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:01.5828766Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:01.5828428Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:34:01.5503335Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:34:01.5503056Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:24:40.8004976Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:24:40.8004747Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:24:02.3924297Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:24:02.3924007Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:22:55.2261014Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:22:55.2260729Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:19:25.5150187Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:19:25.514999Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:18:48.3299897Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:18:48.3299692Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:17:37.5694682Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:17:37.5694461Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:08:09.9094232Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:08:09.9094016Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:01:40.9613944Z","vm-web-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:01:40.9613707Z","vm-web-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:46.8050252Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:46.8050063Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:46.1471522Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:46.1471346Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:46.1131791Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:46.1131541Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:45.4576069Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:45.457588Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:45.1644156Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:45.1643967Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:44.4717474Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:44.471726Z","vm-app-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:00.8430478Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:00.8430123Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:00.8355735Z","vm-db-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
"2025-11-04T03:00:00.8355451Z","vm-db-1","4624","NT AUTHORITY\SYSTEM","5","-","-","SYSTEM","NT AUTHORITY","","","","C:\Windows\System32\services.exe","","",""
"2025-11-04T03:00:00.4042186Z","vm-app-1","4672","NT AUTHORITY\SYSTEM",,"","","","","","","","","","",""
